cell_id	global_mCH	global_mCG	#non_clonal_reads	coverage	global_mCCC	#contact	clusters	subclusters
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B7_AD007	0.05030558121167477	0.7439081176666537	1886842	26489826	0.0161759213328283	42696	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B7_AD008	0.06784632023166944	0.7942622071257583	1294094	18073681	0.02048312307669982	29195	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B7_AD010	0.008134757249931379	0.7422784559784965	2032695	28541191	0.0077150802906611644	32412	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B8_AD001	0.08720235483493001	0.8158728448033913	2309679	32251879	0.024878498545433274	40327	Sst	Sst-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B8_AD002	0.055212733251963186	0.8135181648986044	2697880	36585409	0.014277750247770069	61597	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B8_AD004	0.05772950509378127	0.7937818363388633	2848181	38885511	0.016214759293049122	70123	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B8_AD006	0.04857977134232615	0.8114497943400812	3299905	44570517	0.015185617269166287	83213	Vip	Vip-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B8_AD007	0.07506297947328579	0.7713038242227591	2679455	37319365	0.018580092778803698	52340	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B8_AD010	0.03797542616257339	0.7386004318382157	1889413	25261171	0.011650803373948027	45762	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B8_AD012	0.05167168482517868	0.8141012300726246	2786296	38205457	0.013358033787387945	52604	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B9_AD004	0.05365690681176287	0.7698852724714215	2390869	33444815	0.02456205139819467	47401	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B9_AD007	0.07581834764824678	0.7954420464961254	2280969	31536327	0.020528876975091363	54768	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B9_AD008	0.03812637023423185	0.7556858871386875	2118568	29478662	0.014032646306604482	54115	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B9_AD010	0.07067363800609473	0.7776156532859825	2101330	29580085	0.018984384899904123	41635	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_B9_AD012	0.03963339205736273	0.8109028536563347	2246621	30958187	0.013920585983495189	56195	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C10_AD002	0.04188231224419919	0.7488710539042917	2093574	29767534	0.012511056199768451	41206	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C10_AD004	0.045658908175514615	0.7559725704815253	2343097	32899075	0.014457147090051607	55182	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C10_AD006	0.03727964050180573	0.764237243987987	2664947	36691676	0.011985460786342118	73061	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C10_AD007	0.04379022786383966	0.7866008778289902	2459768	34262543	0.01229516721256116	52924	L6	L6-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C10_AD010	0.04668650863138005	0.7758067740024382	2299268	31696872	0.013409647018704679	60640	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C11_AD001	0.059585141121146795	0.813137110122724	735846	10592283	0.01722148235006977	19966	Ndnf	Ndnf-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C11_AD002	0.04798567997210628	0.8085440714306694	1071600	15839004	0.013819148798748092	24361	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C11_AD004	0.04377108298294437	0.7912728951991557	1223689	17971678	0.014119809911395014	32771	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C11_AD007	0.034006165781805466	0.7653130871114447	1291556	18862684	0.010926572087651526	29485	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C11_AD008	0.04108560536593193	0.7690077054813538	1203026	17288605	0.013739203198978655	33674	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C11_AD010	0.03555142788555637	0.7572241197396022	1310047	18761410	0.011742732910754608	36404	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C11_AD012	0.012013152366899597	0.7844022127889924	1494422	21352449	0.009691319603564907	41233	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD001	0.009556022483556068	0.7057622018894906	2069406	28647692	0.009502779744426003	46474	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD002	0.011852495130485655	0.7700428728884753	1894216	25995287	0.009418639592628758	46016	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD004	0.008693793597273403	0.7886403612007454	2559398	34759268	0.008674827511630668	63251	MP	MP-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD006	0.012547802092770267	0.7738939217341777	2692738	36525385	0.009570519934605426	66967	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD007	0.008694152464403354	0.7691499204987469	2650632	35941922	0.008437484878709692	65127	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD008	0.013385039600185387	0.7699064280950432	2425066	33082035	0.010119681618340428	57829	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD010	0.0095128017341414	0.759328732192791	2477390	34262784	0.008500839074914753	46965	Endo	Endo-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C12_AD012	0.010778544578583859	0.7735402709859286	2712049	37789328	0.008839204422793531	44357	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C1_AD001	0.05003329462828331	0.7714266480985178	951979	13395279	0.015798025246844146	26951	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C1_AD002	0.019555152055603663	0.7810705790867254	1159687	16005165	0.010003326712610382	33492	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C1_AD004	0.04038974274778729	0.7608848138200228	1424863	19936661	0.015286720616438258	38136	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C1_AD006	0.03774400722796856	0.8031990169474169	1326856	18818489	0.012776816550199114	26749	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C1_AD007	0.050445299810653925	0.7784128203742172	1393376	19549158	0.016388644798237043	35368	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C1_AD008	0.04301893394365727	0.7993600926914802	1220360	17074241	0.014297752785804427	29982	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C1_AD012	0.04655172066593486	0.8183423852105923	1290161	18049139	0.01494580455596484	32829	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD001	0.05450924303040133	0.80828734571329	1730049	24225355	0.015281966519435981	35117	Pvalb	Pvalb-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD002	0.01797288877935953	0.7797882638244974	2039264	27944119	0.009808593082739214	51556	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD004	0.01142528323742684	0.7675185142442164	2523611	34019492	0.008413256038440352	61597	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD006	0.044730223560530746	0.8110563633058144	2408736	32662921	0.013831410348057845	56090	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD007	0.05244592021791864	0.7663823019170324	2284324	31839037	0.014109270478450547	43173	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD008	0.06688330097147475	0.8099474696138163	1884212	26458009	0.017802037708991445	37512	Pvalb	Pvalb-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD010	0.08255727721183964	0.8178808839184957	2175836	29829084	0.020818767123867363	49055	Pvalb	Pvalb-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C2_AD012	0.021475414633743157	0.7901883270587206	2420663	32888890	0.00976943875528884	50277	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C3_AD002	0.009148490894327569	0.7623780182303316	2660748	36805964	0.007267030219035281	52138	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C3_AD004	0.0498502748297293	0.7804362378455681	2845994	39278113	0.013549829458130339	56456	L6	L6-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C3_AD006	0.008899519920614512	0.7396814168566114	3148430	43097525	0.00837519713776462	71377	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C3_AD007	0.010815496006910905	0.7649784935707343	3234821	43376499	0.007834904604631198	79221	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C3_AD010	0.05017125588239226	0.8195113374719205	2950184	39828847	0.01418700148525904	64878	Ndnf	Ndnf-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C3_AD012	0.06904200095187575	0.7687050798967274	2793265	38309345	0.017845506442549453	63503	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C4_AD001	0.05484203264702116	0.7823529288113646	1252836	17595376	0.014370646522123026	25155	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C4_AD004	0.04383404303555721	0.7749467918224755	1585499	22348954	0.013017153445194135	34810	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C4_AD006	0.0458676010434654	0.810885952548014	1777683	24626451	0.013968315301391036	35290	Ndnf	Ndnf-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C4_AD008	0.010465374652698312	0.7527216999254703	1573213	21880214	0.00755370803698052	29007	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C4_AD010	0.008460834760079205	0.7595119444408419	1693492	23428446	0.006886282932829761	29858	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C4_AD012	0.017844580592745882	0.7759052160719847	1658184	22807099	0.008848994654169802	39491	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C5_AD001	0.05357845616885926	0.7788123371818455	1086459	15210532	0.01488605672382618	26010	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C5_AD002	0.05620259214001648	0.7773318023992075	1320425	18916776	0.015174639590158356	25081	L6	L6-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C5_AD004	0.01011127310253164	0.748393691237857	1721044	24279758	0.008407275110217861	36636	Endo	Endo-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C5_AD006	0.07379207106747987	0.7743191242112174	1442709	20308937	0.020167780799810794	30850	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C5_AD007	0.05084092049447245	0.7789877954281287	1379579	19271129	0.013804397492369272	32430	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C5_AD008	0.05554317565877679	0.7812837909200183	1299757	18415607	0.015452842201553262	24810	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C5_AD012	0.05925339298548481	0.7904977519559574	1480090	20728899	0.015918255716156997	35678	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C6_AD001	0.045320537954576925	0.8067396891896877	1319545	18255298	0.01890011462692933	31648	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C6_AD002	0.06744276603174912	0.8231903469687175	1371968	19362787	0.02039083596488591	29225	Sst	Sst-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C6_AD004	0.09227549646983899	0.8256001040747961	1398791	19730938	0.023936202733408185	32202	Sst	Sst-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C6_AD006	0.05301585407241929	0.7870669197732323	1798247	25100194	0.01535437657988987	36162	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C6_AD007	0.00848166152226583	0.7280003479587327	1761298	24332351	0.007640256358349589	43550	Endo	Endo-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C6_AD010	0.04956924172827741	0.8212090650407835	1646563	23019416	0.013454993075857824	31498	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C7_AD001	0.055478978726428305	0.7602068824605326	1594480	22829455	0.020104394309007644	31661	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C7_AD002	0.013715986013190367	0.762405805975694	1774645	25122025	0.009371565782801045	33293	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C7_AD004	0.038799265085970945	0.7791853286315104	2382674	32771649	0.013736191565954263	67924	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C7_AD006	0.06108829157954703	0.7866938662712155	2218679	30983514	0.020987719477040444	59378	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C7_AD008	0.011622985226433477	0.7570173483189392	1750304	24897622	0.008437143393867006	26026	Endo	Endo-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C7_AD010	0.040556755516197106	0.7643493153063736	1743038	24327853	0.012491548511398479	43188	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C8_AD002	0.015280865037278124	0.7567486927962008	1770739	24533009	0.010802403929914897	45215	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C8_AD007	0.015533300045881614	0.761471190826403	2227599	30437717	0.008536483754948044	55465	Endo	Endo-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C8_AD008	0.08899052143469112	0.8076026342669207	1804794	25756444	0.022434941264467705	32950	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C8_AD010	0.011651301572629301	0.7539698014039641	2160152	29359189	0.008189846017019501	55025	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C8_AD012	0.0606873882367068	0.772339430124535	2043701	28850688	0.016342014167995314	45930	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C9_AD002	0.02855004076403116	0.8060429775868806	1929639	26671598	0.010554864079275259	46313	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C9_AD004	0.04317525343822024	0.767999803181691	2202994	31211592	0.01361122965158513	41204	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C9_AD006	0.071592415952453	0.8162461442868872	623582	8726718	0.028556829702097053	15288	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C9_AD007	0.06951710695672993	0.7861682909422141	2153611	30669006	0.017818917445847935	38599	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C9_AD008	0.03917176886253803	0.7973023129112717	1544046	21690870	0.013282548300752262	39447	Ndnf	Ndnf-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C9_AD010	0.05551773019660359	0.773733130251314	1730749	23892813	0.015919706457742457	46236	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_C9_AD012	0.06590082034028098	0.8167999949568495	2214056	30575979	0.017879149990595585	54608	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD001	0.04662547548319092	0.7420750451670957	1321758	18735653	0.013476943061268672	31398	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD002	0.04758540957387534	0.7736101935199714	1549973	22059576	0.012678062769431283	34316	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD004	0.008239760710285458	0.7726151216414845	1892609	26629040	0.007342166588987282	38036	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD006	0.09408386422935597	0.8052803849561467	1636569	23512555	0.02306224176707262	30060	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD007	0.03591365531967422	0.8009124717420635	1845433	25485260	0.010765754195139882	46282	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD008	0.050412160350501445	0.7533070821773875	1619949	22796190	0.015264786632885097	38389	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD010	0.042963604696396436	0.7903420173377318	1742597	24519748	0.012744735869966753	35691	L6	L6-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D10_AD012	0.016183838295904994	0.7672323956482708	1826266	24893630	0.010847316999025153	48556	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D11_AD004	0.05394583719377389	0.7752725814306586	1187334	17113149	0.01542721920734494	30731	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D11_AD006	0.04532983720457444	0.7482414323915717	1202107	17175112	0.01390362533388574	30764	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D11_AD007	0.0097739999205422	0.7230722998245228	1288217	18121183	0.008906588165954224	32859	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D11_AD008	0.054099572713707036	0.7764408763320535	1043039	15084006	0.018329055827836952	25861	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D11_AD010	0.04441163423430597	0.8064315243373747	1139777	16332224	0.016775321210086975	25099	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D12_AD001	0.01302257873284539	0.7871492827154475	1686889	22898898	0.013486299259675014	35556	MP	MP-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D12_AD002	0.013505954375713888	0.7704335674899917	1882725	25404977	0.012320585523926586	42971	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D12_AD006	0.014799502978734405	0.7718252015544497	2154373	29117644	0.01336111946743782	45431	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D12_AD007	0.011673339936105805	0.7699282186742585	2180995	29486425	0.012299177455733532	47733	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D12_AD008	0.011821960510536226	0.7473513821041946	1894639	26232923	0.012342798678497545	27492	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D12_AD010	0.012654620032364873	0.7584389578382185	2083592	28043644	0.013175211099398227	43477	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D1_AD001	0.04911646374719432	0.7712812604216109	1447050	20586719	0.013084910157852871	26497	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D1_AD002	0.061736697408891934	0.8144914667203206	1796705	24916360	0.015766367542054266	41975	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D1_AD004	0.05413195559197091	0.7872549574633433	2351118	32956979	0.014481901884283714	45282	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D1_AD006	0.01756204688631205	0.7765674617228386	2621700	35294772	0.0086309312226988	70312	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D1_AD007	0.06853678265573533	0.7679434523068478	2433887	31747826	0.017578560504508095	78191	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D1_AD012	0.008258424079179727	0.7112185592964174	2275204	31065688	0.007704056044352561	53465	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D2_AD001	0.05106053593131586	0.7768225190839695	1242992	17482108	0.014672621185698734	30301	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D2_AD002	0.07146266157329376	0.798614756007706	1307002	18566456	0.017536981901459296	27998	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D2_AD004	0.05451752727788646	0.8215931282992011	1616490	22636898	0.014340805013256207	33165	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D2_AD006	0.06576691505426173	0.7724108179109475	1687709	23489534	0.016846194554314103	39020	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D2_AD007	0.05853308458187303	0.7752377076502711	1629830	23461837	0.01594230234859335	31665	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D2_AD010	0.04826984455792969	0.8115537068604106	1320097	18022051	0.013465384234379256	30530	Vip	Vip-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD001	0.007770579980274849	0.7485240615624544	2877106	40143037	0.006973766529828681	42671	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD002	0.04805784896985839	0.8138340310962631	2416022	32987165	0.012991557105053135	57512	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD004	0.05693091649932356	0.7768512277935323	844121	11760145	0.014765615775180069	14455	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD006	0.0084303522937416	0.7298639006220113	2518727	34804665	0.007598413304079621	41356	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD007	0.04505212263608533	0.7782958171324953	2658579	36814913	0.011766207886969146	48588	L6	L6-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD008	0.009233310299817537	0.7722186822585015	2618995	35084456	0.007476509523208388	63466	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD010	0.017409349166867268	0.7657070970233066	2683138	36236476	0.008832350331098828	66548	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D3_AD012	0.016990565005000426	0.7805617200697006	2816629	38133771	0.008167682414187905	63613	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD001	0.0891067713215559	0.8191752033069667	1035292	14685532	0.024250768762469125	23158	L6	L6-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD002	0.0772676776602534	0.7886818274434685	1223054	17217265	0.021789868569307435	27839	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD006	0.04296827375456619	0.7687853038709213	1671290	22908296	0.013992601103365851	45295	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD007	0.041032330920989644	0.8123098483307339	1510327	20876351	0.013055715736231882	35697	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD008	0.01614519298822499	0.7725774216444394	1489204	20300411	0.010238969165625587	36397	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD010	0.043241181232933246	0.8200152945825158	1597357	22305915	0.013080360239727052	32844	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D4_AD012	0.05039596374771902	0.7842672241666863	1453719	20294830	0.014497681215735633	27637	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD002	0.06103958549175779	0.8009112351660638	1508980	21287860	0.01522813124324635	26558	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD004	0.011829171869280597	0.7828434362527728	2021971	27569771	0.008374175867318121	34467	MP	MP-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD006	0.010010376083525344	0.7779149954155703	1812571	24858576	0.008558681347117313	33639	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD007	0.03979929393894354	0.8079898921210361	1934151	26433023	0.011385405918097204	41882	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD008	0.05305461245337355	0.7797378361814794	1614877	22230368	0.014401307653269873	38361	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD010	0.007690424435456022	0.7569686347073217	2009365	27814653	0.006828189861042104	31468	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D5_AD012	0.007564182396282556	0.7162180126524058	1951571	26317119	0.00692442112137227	41747	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD001	0.06367429096377435	0.8135078197423796	1328307	18814615	0.016455164386091545	23875	Pvalb	Pvalb-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD002	0.01959224682217849	0.787641792845892	1702897	23697829	0.009142583553566772	37961	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_D6_AD004	0.014628857523505559	0.7658956851150964	2009685	27830525	0.00935301045119048	38036	ODC	ODC-1
